,SEQNOS,CHRIS_CODE,CAS_NUMBER,UN_NUMBER,AMOUNT_OF_MATERIAL,UNIT_OF_MEASURE,NAME_OF_MATERIAL,IF_REACHED_WATER,AMOUNT_IN_WATER,UNIT_OF_MEASURE_REACH_WATER
2669,1270374,UNK,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0.0,UNKNOWN AMOUNT
2670,1270375,OTF,000000-00-0,,5.0,GALLON(S),"OIL, MISC: TRANSFORMER NON PCB",NO,,
2671,1270377,ONG,000000-00-0,,0.0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
2672,1270379,ODS,000000-00-0,,1.0,GALLON(S),OIL: DIESEL,NO,,
2673,1270380,OTF,000000-00-0,,10.0,GALLON(S),"OIL, MISC: TRANSFORMER, NON-PCB",NO,,
2674,1270382,GAS,000000-00-0,,0.0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0.0,UNKNOWN AMOUNT
2675,1270383,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2676,1270384,OTF,000000-00-0,,10.0,GALLON(S),"OIL, MISC: TRANSFORMER (NON PCB)",NO,,
2677,1270385,NCC,000000-00-0,,1.0,EACH,BATTERY,YES,1.0,EACH
2678,1270386,OTF,000000-00-0,,5.0,GALLON(S),"OIL, MISC: TRANSFORMER",NO,,
2679,1270387,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2680,1270389,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2681,1270390,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2682,1270391,OTH,000000-00-0,,0.0,UNKNOWN AMOUNT,OTHER OIL (OILY BILGE WATER),YES,0.0,UNKNOWN AMOUNT
2683,1270392,UNK,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0.0,UNKNOWN AMOUNT
2684,1270393,ODS,000000-00-0,,50.0,GALLON(S),OIL: DIESEL,YES,50.0,GALLON(S)
2685,1270394,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2686,1270395,UNK,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0.0,UNKNOWN AMOUNT
2687,1270396,ARL,000107-02-8,,150.0,GALLON(S),ACROLEIN,NO,,
2688,1270397,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2689,1270398,SHD,001310-73-2,,2500.0,GALLON(S),SODIUM HYDROXIDE LIQUID 25%,NO,,
2690,1270399,ODS,000000-00-0,,0.0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0.0,UNKNOWN AMOUNT
2691,1270400,ODS,000000-00-0,,0.0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0.0,UNKNOWN AMOUNT
2692,1270401,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2693,1270402,ODS,000000-00-0,,0.0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0.0,UNKNOWN AMOUNT
2694,1270403,NCC,000000-00-0,,30.0,GALLON(S),"HAZARDOUS WASTE FLAMMABLE LIQUIDS NOS (TOLUENE, METHANOL)",NO,,
2695,1270405,ODS,000000-00-0,,60.0,GALLON(S),OIL: DIESEL,UNKNOWN,0.0,UNKNOWN AMOUNT
2696,1270406,OHY,000000-00-0,,1.0,GALLON(S),HYDRAULIC OIL,YES,1.0,GALLON(S)
2697,1270407,GAS,000000-00-0,,0.0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0.0,UNKNOWN AMOUNT
2698,1270407,OMT,000000-00-0,,0.0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",UNKNOWN,0.0,UNKNOWN AMOUNT
2699,1270408,ODS,000000-00-0,,0.0,UNKNOWN AMOUNT,OIL: DIESEL,UNKNOWN,0.0,UNKNOWN AMOUNT
2700,1270410,NCC,000000-00-0,,20.0,GALLON(S),MIXED SOLVENT,YES,0.0,UNKNOWN AMOUNT
2701,1270411,ODS,000000-00-0,,75.0,GALLON(S),OIL: DIESEL,NO,,
2702,1270412,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2703,1270413,ODS,000000-00-0,,5.0,GALLON(S),OIL: DIESEL,NO,,
2704,1270415,ODS,000000-00-0,,100.0,GALLON(S),OIL: DIESEL,UNKNOWN,0.0,UNKNOWN AMOUNT
2705,1270417,ODS,000000-00-0,,1.0,GALLON(S),OIL: DIESEL,YES,1.0,PINT(S)
2706,1270419,OHY,000000-00-0,,10.0,GALLON(S),HYDRAULIC OIL,NO,,
2707,1270421,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
2708,1270421,PCB,000000-00-0,,0.0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,NO,,
2709,1270422,OTH,000000-00-0,,4.0,GALLON(S),OILY BILGE WATER,YES,4.0,GALLON(S)
2710,1270423,ODS,000000-00-0,,500.0,GALLON(S),OIL: DIESEL,NO,,
2711,1270424,ODS,000000-00-0,,1.0,GALLON(S),OIL: DIESEL,YES,0.5,GALLON(S)
2712,1270425,ODS,000000-00-0,,2.0,GALLON(S),OIL: DIESEL,NO,,
2713,1270426,GAS,000000-00-0,,13.0,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,3.0,GALLON(S)
2714,1270427,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2715,1270428,OTH,000000-00-0,,0.0,UNKNOWN AMOUNT,OTHER OIL (COOKING OIL),YES,0.0,UNKNOWN AMOUNT
2716,1270429,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2717,1270430,NCC,000000-00-0,,0.0,UNKNOWN AMOUNT,PAINT,YES,0.0,UNKNOWN AMOUNT
2718,1270431,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2719,1270432,NCC,000000-00-0,,0.0,UNKNOWN AMOUNT,VOLATILE ORGANIC COMPOUNDS,NO,,
2720,1270434,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2721,1270435,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2722,1270436,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2723,1270437,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2724,1270438,NCC,000000-00-0,,15000.0,GALLON(S),PROCESSED WATER,NO,,
2725,1270438,SFA,007664-93-9,,50.0,GALLON(S),93% SULFURIC ACID,NO,,
2726,1270441,HDS,007783-06-4,,100.0,POUND(S),HYDROGEN SULFIDE,NO,,
2727,1270442,NCC,000000-00-0,,1000.0,GALLON(S),3% AQUEOUS FILM FORMING FOAM SOLUTION,YES,1000.0,GALLON(S)
2728,1270444,OUN,000000-00-0,,1.0,CUP(S),UNKNOWN OIL,YES,3.0,DROP(S)
2729,1270445,ODS,000000-00-0,,0.0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0.0,UNKNOWN AMOUNT
2730,1270446,OTH,000000-00-0,,348.0,GALLON(S),DIELECTRIC FLUID (NON PCB),YES,348.0,GALLON(S)
2731,1270447,GAS,000000-00-0,,0.0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0.0,UNKNOWN AMOUNT
2732,1270449,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2733,1270450,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2734,1270451,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2735,1270452,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2736,1270453,OLB,000000-00-0,,1.0,GALLON(S),"OIL, MISC: LUBRICATING",YES,1.0,GALLON(S)
2737,1270454,OHY,000000-00-0,,0.5,QUART(S),HYDRAULIC OIL,YES,0.5,QUART(S)
2738,1270455,OHY,000000-00-0,,2.0,CUP(S),HYDRAULIC OIL (ENVIRONMENTALLY SAFE),YES,2.0,CUP(S)
2739,1270459,RFG,000000-00-0,,4.5,TON(S),REFRIGERANT GASES,UNKNOWN,0.0,UNKNOWN AMOUNT
2740,1270460,OTH,000000-00-0,,5.0,GALLON(S),OTHER OIL (PETROLEUM OIL),UNKNOWN,0.0,UNKNOWN AMOUNT
2741,1270461,OMT,000000-00-0,,6.0,OUNCE(S),"OIL, MISC: MOTOR",YES,6.0,OUNCE(S)
2742,1270462,ODS,000000-00-0,,40.0,GALLON(S),OIL: DIESEL,NO,,
2743,1270463,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2744,1270464,NCC,000000-00-0,,3.0,POUND(S),NO CHRIS CODE - ASBESTOS,NO,,
2745,1270467,GAS,000000-00-0,,2.0,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
2746,1270470,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2747,1270471,OHY,000000-00-0,,3.0,GALLON(S),HYDRAULIC OIL,YES,0.0,UNKNOWN AMOUNT
2748,1270472,OOD,000000-00-0,,3.0,GALLON(S),"OIL, FUEL: NO. 1-D",YES,3.0,GALLON(S)
2749,1270473,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
2750,1270474,OMT,000000-00-0,,0.0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
2751,1270475,EDC,000000-00-0,,0.0,UNKNOWN AMOUNT,ETHYLENE DICHLORIDE,NO,,
2752,1270475,VCM,000075-01-4,,1.0,POUND(S),VINYL CHLORIDE,NO,,
2753,1270476,OOD,000000-00-0,,1.0,GALLON(S),"OIL, FUEL: NO. 1-D",YES,1.0,GALLON(S)
2754,1270477,NCC,000000-00-0,,0.5,GALLON(S),"SLUDGE CONSISTING OF K048, K051 AND F038",NO,,
2755,1270478,OMT,000000-00-0,,0.0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
2756,1270478,OTH,000000-00-0,,0.0,UNKNOWN AMOUNT,OTHER OIL - TRANSMISSION FLUID,NO,,
2757,1270479,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
2758,1270480,OUN,000000-00-0,,5.0,OUNCE(S),UNKNOWN OIL,YES,5.0,OUNCE(S)
2759,1270481,UNK,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN MATERIAL (WASTE WATER),NO,,
2760,1270482,OOD,000000-00-0,,100.0,GALLON(S),"OIL, FUEL: NO. 1-D",YES,100.0,GALLON(S)
2761,1270483,ODS,000000-00-0,,0.0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0.0,UNKNOWN AMOUNT
2762,1270485,AMN,000000-00-0,,0.0,UNKNOWN AMOUNT,AMMONIUM NITRATE,UNKNOWN,0.0,UNKNOWN AMOUNT
2763,1270487,NCC,000000-00-0,,0.0,UNKNOWN AMOUNT,INSULATION,NO,,
2764,1270487,NCC,000000-00-0,,0.0,UNKNOWN AMOUNT,LUMBER,NO,,
2765,1270487,NCC,000000-00-0,,0.0,UNKNOWN AMOUNT,TIRES,NO,,
2766,1270488,ODS,000000-00-0,,75.0,GALLON(S),OIL: DIESEL,NO,,
2767,1270490,OMT,000000-00-0,,15.0,GALLON(S),"OIL, MISC: MOTOR",YES,1.0,GALLON(S)
2768,1270491,ODS,000000-00-0,,200.0,GALLON(S),OIL: DIESEL,NO,,
2769,1270492,ODS,000000-00-0,,40.0,GALLON(S),OIL: DIESEL,YES,0.0,UNKNOWN AMOUNT
2770,1270494,NCC,000000-00-0,,0.0,UNKNOWN AMOUNT,PAINT,NO,,
2771,1270494,ODS,000000-00-0,,100.0,GALLON(S),OIL: DIESEL,NO,,
2772,1270496,ODS,000000-00-0,,100.0,GALLON(S),OIL: DIESEL,YES,0.0,UNKNOWN AMOUNT
2773,1270521,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2774,1270523,ODS,000000-00-0,,0.0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0.0,UNKNOWN AMOUNT
2775,1270525,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2776,1270526,OTF,000000-00-0,,3.0,GALLON(S),"OIL, MISC: TRANSFORMER",YES,0.0,UNKNOWN AMOUNT
2777,1270527,ODS,000000-00-0,,0.0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0.0,UNKNOWN AMOUNT
2778,1270528,NCC,000000-00-0,,500.0,GALLON(S),PROCESSED WASTE WATER,YES,490.0,GALLON(S)
2779,1270529,OHY,000000-00-0,,40.0,GALLON(S),HYDRAULIC OIL,YES,0.0,UNKNOWN AMOUNT
2780,1270530,OIL,000000-00-0,,10.0,BARREL(S),OIL: CRUDE,YES,2.0,BARREL(S)
2781,1270531,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2782,1270532,NCC,000000-00-0,,3700.0,GALLON(S),DIXICHLOR MAX (INDUSTRIAL BLEACH),NO,,
2783,1270533,UNK,000000-00-0,,200.0,GALLON(S),UNKNOWN MATERIAL,YES,0.0,UNKNOWN AMOUNT
2784,1270534,SFA,007664-93-9,,0.0,UNKNOWN AMOUNT,SULFURIC ACID,NO,,
2785,1270534,UNK,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0.0,UNKNOWN AMOUNT
2786,1270536,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
2787,1270537,OIL,000000-00-0,,7.0,BARREL(S),OIL: CRUDE,NO,,
2788,1270538,ODS,000000-00-0,,10.0,GALLON(S),OIL: DIESEL,NO,,
2789,1270539,MCR,007439-97-6,,4.0,POUND(S),MERCURY,NO,,
2790,1270540,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2791,1270541,OTD,000000-00-0,,40.0,GALLON(S),"OIL, FUEL: NO. 2-D",YES,40.0,GALLON(S)
2792,1270542,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2793,1270543,ACT,000067-64-1,,0.0,UNKNOWN AMOUNT,ACETONE,YES,0.0,UNKNOWN AMOUNT
2794,1270544,OHY,000000-00-0,,1.0,GALLON(S),HYDRAULIC OIL,YES,1.0,GALLON(S)
2795,1270545,OOD,000000-00-0,,1.0,CUP(S),"OIL, FUEL: NO. 1-D",NO,,
2796,1270546,OTD,000000-00-0,,0.0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2-D",UNKNOWN,0.0,UNKNOWN AMOUNT
2797,1270548,OMT,000000-00-0,,3.0,DROP(S),"OIL, MISC: MOTOR",YES,3.0,DROP(S)
2798,1270550,EDC,000000-00-0,,100.0,POUND(S),ETHYLENE DICHLORIDE,NO,,
2799,1270550,HDC,000000-00-0,,30.0,POUND(S),HYDROGEN CHLORIDE,NO,,
2800,1270550,VCM,000075-01-4,,1.0,POUND(S),VINYL CHLORIDE MONOMER,NO,,
2801,1270551,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2802,1270552,NCC,000000-00-0,,0.0,UNKNOWN AMOUNT,CLEANING SOLUTION WATER MIXTURE,YES,0.0,UNKNOWN AMOUNT
2803,1270552,NCC,000000-00-0,,0.0,UNKNOWN AMOUNT,RAW SEWAGE,NO,,
2804,1270553,ODS,000000-00-0,,25.0,GALLON(S),OIL: DIESEL,YES,0.0,UNKNOWN AMOUNT
2805,1270554,OOD,000000-00-0,,0.0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 1-D",YES,0.0,UNKNOWN AMOUNT
2806,1270557,NCC,000000-00-0,,0.0,UNKNOWN AMOUNT,EPOXY HARDENER,YES,0.0,UNKNOWN AMOUNT
2807,1270557,NCC,000000-00-0,,0.0,UNKNOWN AMOUNT,EPOXY RESIN,YES,0.0,UNKNOWN AMOUNT
2808,1270558,OUN,000000-00-0,,1.0,GALLON(S),UNKNOWN OIL,YES,1.0,GALLON(S)
2809,1270559,OTH,000000-00-0,,3.0,GALLON(S),OTHER OIL - REDUCTION GEAR OIL,YES,3.0,GALLON(S)
2810,1270560,OHY,000000-00-0,,1000.0,GALLON(S),HYDRAULIC OIL,YES,1000.0,GALLON(S)
2811,1270561,ODS,000000-00-0,,9800.0,GALLON(S),OIL: DIESEL,NO,,
2812,1270562,ODS,000000-00-0,,1.0,OUNCE(S),OIL: DIESEL,YES,1.0,OUNCE(S)
2813,1270564,OMT,000000-00-0,,0.0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0.0,UNKNOWN AMOUNT
2814,1270564,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2815,1270564,UNK,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0.0,UNKNOWN AMOUNT
2816,1270569,MCL,000000-00-0,,0.0,UNKNOWN AMOUNT,METHALLYL CHLORIDE,NO,,
2817,1270570,OHY,000000-00-0,,0.0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0.0,UNKNOWN AMOUNT
2818,1270571,OHY,000000-00-0,,4.0,OUNCE(S),HYDRAULIC OIL,YES,4.0,OUNCE(S)
2819,1270572,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2820,1270573,GAS,000000-00-0,,0.0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0.0,UNKNOWN AMOUNT
2821,1270574,OTF,000000-00-0,,0.0,UNKNOWN AMOUNT,"OIL, MISC: TRANSFORMER",UNKNOWN,0.0,UNKNOWN AMOUNT
2822,1270575,JPE,000000-00-0,,90.0,GALLON(S),JET FUEL: JP-8,NO,,
2823,1270577,OIL,000000-00-0,,1.0,TEASPOON(S),OIL: CRUDE,YES,1.0,TEASPOON(S)
2824,1270578,EGL,000107-21-1,,0.0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,YES,0.0,UNKNOWN AMOUNT
2825,1270578,OMT,000000-00-0,,0.0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0.0,UNKNOWN AMOUNT
2826,1270578,OTH,000000-00-0,,0.0,UNKNOWN AMOUNT,OTHER OIL - TRANSMISSION FLUID,YES,0.0,UNKNOWN AMOUNT
2827,1270579,ONG,000000-00-0,,0.0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
2828,1270581,NCC,000000-00-0,,2.0,CUP(S),BLACK SLUDGE,NO,,
2829,1270581,NCC,000000-00-0,,200.0,GALLON(S),RED DYED COOLANT,UNKNOWN,0.0,UNKNOWN AMOUNT
2830,1270582,AMA,007664-41-7,,100.0,POUND(S),"AMMONIA, ANHYDROUS",NO,,
2831,1270583,EAC,000140-88-5,,1.0,GALLON(S),ETHYL ACRYLATE,NO,,
2832,1270584,GAS,000000-00-0,,0.0,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,0.0,UNKNOWN AMOUNT
2833,1270585,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2834,1270586,OUN,000000-00-0,,5.0,GALLON(S),UNKNOWN OIL,YES,3.0,OUNCE(S)
2835,1270587,ONG,000000-00-0,,0.0,UNKNOWN AMOUNT,NATURAL GAS,UNKNOWN,0.0,UNKNOWN AMOUNT
2836,1270588,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2837,1270589,EGL,000107-21-1,,2.5,GALLON(S),ETHYLENE GLYCOL,YES,2.5,GALLON(S)
2838,1270590,OTH,000000-00-0,,0.0,UNKNOWN AMOUNT,HOME HEATING OIL,NO,,
2839,1270591,OHY,000000-00-0,,40.0,GALLON(S),HYDRAULIC OIL,YES,0.0,UNKNOWN AMOUNT
2840,1270592,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2841,1270593,ODS,000000-00-0,,2000.0,GALLON(S),OIL: DIESEL,YES,0.0,UNKNOWN AMOUNT
2842,1270595,OOD,000000-00-0,,0.25,TEASPOON(S),"OIL, FUEL: NO. 1-D",YES,0.25,TEASPOON(S)
2843,1270596,NCC,000000-00-0,,0.0,UNKNOWN AMOUNT,CRUDE GLYCERIN,YES,0.0,UNKNOWN AMOUNT
2844,1270597,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2845,1270598,OTH,000000-00-0,,200.0,GALLON(S),OIL AND DIESEL MIXTURE,NO,,
2846,1270600,UNK,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
2847,1270601,BSS,000000-00-0,,0.25,GALLON(S),BILGE SLOPS,YES,0.25,GALLON(S)
2848,1270602,CMO,000000-00-0,,11265.17,POUND(S),CARBON MONOXIDE,NO,,
2849,1270602,NCC,000000-00-0,,4026.13,POUND(S),NO CHRIS CODE - OXIDES OF NITROGEN,NO,,
2850,1270603,PRP,000000-00-0,,0.0,UNKNOWN AMOUNT,PROPANE,YES,0.0,UNKNOWN AMOUNT
2851,1270604,CMO,000000-00-0,,35304.0,POUND(S),CARBON MONOXIDE,NO,,
2852,1270604,NCC,000000-00-0,,17684.0,POUND(S),OXIDES OF NITROGEN,NO,,
2853,1270605,CMO,000000-00-0,,4942.0,POUND(S),CARBON MONOXIDE,NO,,
2854,1270605,NCC,000000-00-0,,2475.0,POUND(S),OXIDES OF NITROGEN,NO,,
2855,1270606,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
2856,1270608,NCC,000000-00-0,,750.0,EACH,BATTERIES,NO,,
2857,1270608,NCC,000000-00-0,,750.0,EACH,BATTERY ACID (UN 2794),YES,50.0,GALLON(S)
2858,1270608,OMT,000000-00-0,,10.0,GALLON(S),"OIL, MISC: MOTOR",NO,,
2859,1270609,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0.0,UNKNOWN AMOUNT
2860,1270610,OMN,000000-00-0,,50.0,GALLON(S),"OIL, MISC: MINERAL",YES,3.0,GALLON(S)
2861,1270612,UNK,000000-00-0,,55.0,GALLON(S),UNKNOWN MATERIAL,NO,,
2862,1270613,UNK,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0.0,UNKNOWN AMOUNT
2863,1270614,OTH,000000-00-0,,100.0,GALLON(S),FOOD GRADE GREASE,YES,5.0,GALLON(S)
2864,1270616,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2865,1270617,GAS,000000-00-0,,0.0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0.0,UNKNOWN AMOUNT
2866,1270618,GAS,000000-00-0,,0.0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0.0,UNKNOWN AMOUNT
2867,1270619,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2868,1270621,RFG,000000-00-0,,0.0,UNKNOWN AMOUNT,REFRIGERANT GASES,NO,,
2869,1270622,NCC,000000-00-0,,0.0,UNKNOWN AMOUNT,DUST,NO,,
2870,1270623,OTF,000000-00-0,,32.0,GALLON(S),"OIL, MISC: TRANSFORMER (NON-PCB)",YES,30.0,GALLON(S)
2871,1270625,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2872,1270627,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2873,1270628,NCC,000000-00-0,,20.0,UNKNOWN AMOUNT,SEWAGE,YES,20.0,GALLON(S)
2874,1270629,OTH,000000-00-0,,5.0,GALLON(S),INSULATING OIL,NO,,
2875,1270629,PCB,000000-00-0,,0.0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,NO,,
2876,1270630,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2877,1270631,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2878,1270650,BDI,000000-00-0,,0.0,UNKNOWN AMOUNT,BUTADIENE,NO,,
2879,1270650,BNZ,000071-43-2,,0.0,UNKNOWN AMOUNT,BENZENE,NO,,
2880,1270653,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
2881,1270654,OHY,000000-00-0,,0.0,UNKNOWN AMOUNT,HYDRAULIC OIL,NO,,
2882,1270657,OHY,000000-00-0,,1.0,GALLON(S),HYDRAULIC OIL (RENOLIN AW-46),YES,1.0,GALLON(S)
2883,1270658,EGL,000107-21-1,,500.0,GALLON(S),ANTIFREEZE,YES,500.0,GALLON(S)
2884,1270660,OTH,000000-00-0,,600.0,GALLON(S),JET A,UNKNOWN,600.0,GALLON(S)
2885,1270661,NCC,000000-00-0,,50.0,GALLON(S),GREASE,YES,0.0,UNKNOWN AMOUNT
2886,1270662,GAS,000000-00-0,,0.0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0.0,UNKNOWN AMOUNT
2887,1270662,OMT,000000-00-0,,0.0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0.0,UNKNOWN AMOUNT
2888,1270663,OTD,000000-00-0,,10.0,GALLON(S),"OIL, FUEL: NO. 2-D",UNKNOWN,0.0,UNKNOWN AMOUNT
2889,1270664,UNK,000000-00-0,,0.0,UNKNOWN AMOUNT,VARIOUS MATERIALS,UNKNOWN,0.0,UNKNOWN AMOUNT
2890,1270665,UNK,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0.0,UNKNOWN AMOUNT
2891,1270666,ONG,000000-00-0,,0.0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
2892,1270667,OUN,000000-00-0,,0.0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.0,UNKNOWN AMOUNT
